chr,pos,id,obs.ct,hudson.fst,coords,z.glm,p.glm,beta.godmc,cpg.godmc,pct.godmc,end,start,cpg,ancestry
15,45099877,.,2503,0.259374,15_45099877,-11.7257,9.40687e-32,0.3433186,cg01676467,0.780519690186211,45099877,45099877,cg01676467,SAS
3,12470153,.,2503,0.273637,3_12470153,-16.1842,6.51542e-59,0.3389156,cg24847846,0.775286562004103,12470153,12470153,cg24847846,SAS
16,31091000,.,2503,0.303156,16_31091000,19.5885,1.93875e-85,0.3301458,cg07461837,0.765068377178993,31091000,31091000,cg07461837,SAS
16,71475731,.,2503,0.27062,16_71475731,19.6403,7.00026e-86,-0.3282041,cg00658652,0.76287904740529,71475731,71475731,cg00658652,SAS
2,97665171,.,2503,0.254434,2_97665171,17.7,4.19017e-70,-0.323576,cg13853141,0.757480538197111,97665171,97665171,cg13853141,SAS
3,50230405,.,2503,0.28936,3_50230405,-15.1303,1.02245e-51,-0.3123641,cg22075146,0.745451037372174,50230405,50230405,cg22075146,SAS
12,131927588,.,2503,0.249857,12_131927588,-16.5953,7.5305e-62,0.3119012,cg13382100,0.744978520154828,131927588,131927588,cg13382100,SAS
1,7501170,.,2503,0.430647,1_7501170,21.7356,9.4485e-105,0.3017719,cg24501872,0.733555416425486,7501170,7501170,cg24501872,SAS
16,31043286,.,2503,0.336229,16_31043286,20.6107,2.20169e-94,-0.2961011,cg05787209,0.726975614173941,31043286,31043286,cg05787209,SAS
11,66297520,.,2503,0.265357,11_66297520,19.5702,2.77377e-85,0.2939438,cg03450046,0.724479148208963,66297520,66297520,cg03450046,SAS
17,49116260,.,489,0.0546009,17_49116260,4.57342,4.79819e-06,0.9219299,cg22259831,0.987281411566434,49116260,49116260,cg22259831,STU
9,15528420,.,489,0.0467884,9_15528420,-2.84629,0.00442324,0.8126176,cg14380045,0.979161990715037,15528420,15528420,cg14380045,STU
15,59664354,.,489,0.0491141,15_59664354,-3.63864,0.000274083,0.7067798,cg19188572,0.966852917203171,59664354,59664354,cg19188572,STU
6,31489401,.,489,0.0501364,6_31489401,4.31684,1.58277e-05,0.704464,cg06245776,0.966530030437984,31489401,31489401,cg06245776,STU
3,105655085,.,489,0.0482713,3_105655085,-3.5259,0.000422049,-0.6649182,cg23051926,0.959473773325616,105655085,105655085,cg23051926,STU
12,45685389,.,489,0.0523579,12_45685389,-3.24241,0.00118524,0.6434744,cg15251256,0.955193554865155,45685389,45685389,cg15251256,STU
12,30132390,.,489,0.0495278,12_30132390,4.16901,3.05927e-05,0.6245018,cg06634914,0.950767643596014,30132390,30132390,cg06634914,STU
1,222622794,.,489,0.0548455,1_222622794,4.51321,6.38548e-06,0.5535251,cg09820183,0.930599033702291,222622794,222622794,cg09820183,STU
3,63440601,.,489,0.0503724,3_63440601,3.97738,6.96788e-05,0.5404209,cg25934371,0.925980177902732,63440601,63440601,cg25934371,STU
12,131455375,.,489,0.0482887,12_131455375,4.36548,1.26844e-05,-0.5305165,cg00014484,0.922211853094397,131455375,131455375,cg00014484,STU
6,31505179,.,489,0.0565878,6_31505179,4.76587,1.8804e-06,0.5195839,cg27071793,0.917616623155706,31505179,31505179,cg27071793,STU
1,204153299,.,489,0.0520772,1_204153299,4.80263,1.56596e-06,0.4467572,cg11687966,0.878630015081175,204153299,204153299,cg11687966,STU
6,31268866,.,489,0.0528792,6_31268866,4.23833,2.2519e-05,-0.4302556,cg08309069,0.866824959934478,31268866,31268866,cg08309069,STU
10,47307413,.,489,0.172679,10_47307413,5.0685,4.00971e-07,-0.4288771,cg24636477,0.865773609125883,47307413,47307413,cg24636477,STU
17,60514672,.,489,0.0573663,17_60514672,-3.70371,0.00021247,0.4253726,cg09153895,0.862934568178328,60514672,60514672,cg09153895,STU
19,48733208,.,489,0.0781293,19_48733208,5.44253,5.253e-08,-0.424622,cg03127558,0.862367547517513,48733208,48733208,cg03127558,STU
19,18083733,.,489,0.0505721,19_18083733,-3.44329,0.000574676,0.4238311,cg11992736,0.861800526856697,18083733,18083733,cg11992736,STU
16,30431777,.,489,0.0553951,16_30431777,3.9449,7.98331e-05,-0.4222115,cg03941745,0.860426289282916,30431777,30431777,cg03941745,STU
6,162512221,.,489,0.0550063,6_162512221,-3.95189,7.75358e-05,-0.4195503,cg06582575,0.85839052760485,162512221,162512221,cg06582575,STU
12,31252236,.,489,0.0558387,12_31252236,-3.40813,0.000654105,-0.4174725,cg14306366,0.856783969065873,31252236,31252236,cg14306366,STU
16,62016308,.,489,0.0475852,16_62016308,-2.95154,0.0031619,0.4110039,cg04337176,0.851220078831623,62016308,62016308,cg04337176,STU
6,31243696,.,489,0.0504714,6_31243696,4.73775,2.16107e-06,-0.4091089,cg16150435,0.849432388692663,31243696,31243696,cg16150435,STU
19,3349307,.,489,0.0605073,19_3349307,-3.50533,0.000456035,-0.4078592,cg03583050,0.848333786162333,3349307,3349307,cg03583050,STU
2,241880618,.,489,0.049168,2_241880618,-3.84072,0.000122675,0.3992121,cg23217153,0.84030099346745,241880618,241880618,cg23217153,STU
8,20264206,.,489,0.0731244,8_20264206,-4.69361,2.68428e-06,-0.3983116,cg00014333,0.839399273111014,20264206,20264206,cg00014333,STU
12,42479338,.,489,0.0467618,12_42479338,-3.64862,0.000263654,-0.3968215,cg08962243,0.838076224902445,42479338,42479338,cg08962243,STU
11,71421822,.,489,0.0542919,11_71421822,-3.57573,0.000349247,0.3952346,cg04774822,0.836674423824318,71421822,71421822,cg04774822,STU
3,64267127,.,489,0.0660786,3_64267127,-3.92173,8.79161e-05,-0.3940904,cg11610350,0.835678200024413,64267127,64267127,cg11610350,STU
6,169332993,.,489,0.0511616,6_169332993,4.08795,4.35201e-05,0.3926639,cg15038512,0.83423308486803,169332993,169332993,cg15038512,STU
12,108515207,.,489,0.0897953,12_108515207,-4.80898,1.51702e-06,0.3853157,cg14697323,0.827074449025236,108515207,108515207,cg14697323,STU
12,57825390,.,489,0.0494874,12_57825390,4.26666,1.98421e-05,0.3786278,cg00677455,0.82006938127808,57825390,57825390,cg00677455,STU
2,164619743,.,489,0.0506246,2_164619743,-3.94985,7.82009e-05,-0.3714665,cg22380033,0.812509105800543,164619743,164619743,cg22380033,STU
6,31272935,.,489,0.072712,6_31272935,4.97919,6.38508e-07,0.3611518,cg19109457,0.801357699471175,31272935,31272935,cg19109457,STU
1,18108601,.,489,0.0474516,1_18108601,-3.68875,0.000225358,-0.3540345,cg08844966,0.793281592698034,18108601,18108601,cg08844966,STU
12,120781384,.,489,0.0507449,12_120781384,4.53361,5.79851e-06,0.35268,cg10969412,0.791647470654712,120781384,120781384,cg10969412,STU
12,57723862,.,489,0.0473029,12_57723862,4.08992,4.31524e-05,0.3398512,cg03829839,0.776377289247477,57723862,57723862,cg03829839,STU
19,18107634,.,489,0.0543118,19_18107634,-3.90459,9.43847e-05,-0.3387214,cg25974442,0.775042428108474,18107634,18107634,cg25974442,STU
19,38381695,.,489,0.0467884,19_38381695,-2.93062,0.00338286,0.3328818,cg13301014,0.768151552022177,38381695,38381695,cg13301014,STU
6,30103553,.,489,0.0557261,6_30103553,-3.96964,7.1981e-05,0.3317803,cg10283825,0.766942695474466,30103553,30103553,cg10283825,STU
12,57668884,.,489,0.0478108,12_57668884,-3.86011,0.000113335,0.327262,cg15848620,0.761764694301049,57668884,57668884,cg15848620,STU
5,147504042,.,489,0.0640439,5_147504042,-3.74794,0.000178294,0.3249459,cg02099233,0.759028032083919,147504042,147504042,cg02099233,STU
18,72540105,.,489,0.0482201,18_72540105,4.21696,2.47615e-05,0.3239666,cg21902544,0.75798455656228,72540105,72540105,cg21902544,STU
5,147495949,.,489,0.0579872,5_147495949,-2.69148,0.00711368,-0.3156375,cg14704758,0.748924038919668,147495949,147495949,cg14704758,STU
11,71450017,.,489,0.0545252,11_71450017,-3.58576,0.000336103,-0.3126988,cg10763288,0.74579361235475,71450017,71450017,cg10763288,STU
19,38367422,.,489,0.0502641,19_38367422,-2.66364,0.00773001,0.3059657,cg22383472,0.738422343764151,38367422,38367422,cg22383472,STU
15,44850221,.,489,0.0488233,15_44850221,-3.55046,0.000384554,0.3054347,cg26924012,0.737839572529424,44850221,44850221,cg26924012,STU
1,7501170,.,489,0.108914,1_7501170,4.3117,1.62007e-05,0.3017719,cg24501872,0.733555416425486,7501170,7501170,cg24501872,STU
6,30103502,.,489,0.0583881,6_30103502,-4.03585,5.44038e-05,0.2947723,cg20797270,0.725581688382771,30103502,30103502,cg20797270,STU
17,19441996,.,489,0.0494266,17_19441996,-3.85268,0.000116833,-0.287319,cg15971010,0.715965963009777,19441996,19441996,cg15971010,STU
6,31476410,.,489,0.0551453,6_31476410,4.7239,2.31367e-06,0.2862532,cg12670305,0.714666540662075,31476410,31476410,cg12670305,STU
2,231484570,.,503,0.0809425,2_231484570,5.7935,6.89328e-09,0.6911667,cg18250832,0.964309199516457,231484570,231484570,cg18250832,TSI
13,44110464,.,503,0.0699266,13_44110464,-3.70739,0.00020941,-0.6389091,cg10543500,0.954059513543525,44110464,44110464,cg10543500,TSI
8,143869993,.,503,0.0695954,8_143869993,4.75763,1.95875e-06,0.6064965,cg04745771,0.946337794683394,143869993,143869993,cg04745771,TSI
18,47070126,.,503,0.0609552,18_47070126,-3.40073,0.000672071,0.6036814,cg00557175,0.945652644718242,47070126,47070126,cg00557175,TSI
2,135002674,.,503,0.115692,2_135002674,6.28822,3.21133e-10,0.5889721,cg04750100,0.941648061301234,135002674,135002674,cg04750100,TSI
3,87728849,.,503,0.0692984,3_87728849,5.17297,2.30399e-07,0.5872375,cg19787535,0.941100728857808,87728849,87728849,cg19787535,TSI
12,6780504,.,503,0.0662788,12_6780504,-4.14218,3.44016e-05,-0.5678695,cg05044173,0.935292704727928,6780504,6780504,cg05044173,TSI
2,172079158,.,503,0.0754756,2_172079158,5.2042,1.94836e-07,-0.5094943,cg05714155,0.912954453277891,172079158,172079158,cg05714155,TSI
16,89605747,.,503,0.0721066,16_89605747,-2.98948,0.00279452,0.5076614,cg04731384,0.912131485791014,89605747,89605747,cg04731384,TSI
2,199782810,.,503,0.0851419,2_199782810,-4.51563,6.3129e-06,-0.4959278,cg17644776,0.906642410782843,199782810,199782810,cg17644776,TSI
10,109935499,.,503,0.0600857,10_109935499,4.94268,7.70564e-07,-0.4474662,cg24838825,0.879031654715919,109935499,109935499,cg24838825,TSI
19,17952572,.,503,0.0672271,19_17952572,-4.6003,4.21883e-06,0.4307086,cg15473218,0.867187223134443,17952572,17952572,cg15473218,TSI
1,3330275,.,503,0.0809072,1_3330275,-3.95891,7.52914e-05,0.4301107,cg03254465,0.866738331777964,3330275,3330275,cg03254465,TSI
2,135651503,.,503,0.280588,2_135651503,-8.81293,1.21917e-18,-0.426273,cg15123519,0.863666969865215,135651503,135651503,cg15123519,TSI
8,18943278,.,503,0.0784221,8_18943278,5.18022,2.21626e-07,0.4233071,cg19414122,0.861328009639351,18943278,18943278,cg19414122,TSI
6,31145336,.,503,0.0672469,6_31145336,-3.30145,0.000961853,-0.4218332,cg11609578,0.860130966022074,31145336,31145336,cg11609578,TSI
1,3287792,.,503,0.0636289,1_3287792,-3.72381,0.000196242,-0.4176144,cg14659814,0.856894223083254,3287792,3287792,cg14659814,TSI
17,7519883,.,503,0.0612593,17_7519883,-3.95109,7.77963e-05,0.4158526,cg10576459,0.855429419709481,7519883,7519883,cg10576459,TSI
11,69734459,.,503,0.0681758,11_69734459,-4.23854,2.24979e-05,-0.4070016,cg27032427,0.847601384475447,69734459,69734459,cg27032427,TSI
6,26743906,.,503,0.061297,6_26743906,-3.66658,0.000245817,-0.4004365,cg01792117,0.841415346571691,26743906,26743906,cg01792117,TSI
2,134406188,.,503,0.197012,2_134406188,-6.65028,2.92542e-11,-0.3977908,cg12500956,0.838911005319756,134406188,134406188,cg12500956,TSI
9,135711894,.,503,0.0736912,9_135711894,4.76979,1.8442e-06,0.3972848,cg05907949,0.8384581763198,135711894,135711894,cg05907949,TSI
19,38978063,.,503,0.0784555,19_38978063,-3.83155,0.000127337,0.3940348,cg06244497,0.835599447154856,38978063,38978063,cg06244497,TSI
12,12948520,.,503,0.0600239,12_12948520,-4.55585,5.21753e-06,-0.3918717,cg23049298,0.833453431459409,12948520,12948520,cg23049298,TSI
16,89703317,.,503,0.0662989,16_89703317,-3.65769,0.000254503,0.3883907,cg04240660,0.830165499155376,89703317,89703317,cg04240660,TSI
6,9416153,.,503,0.0757968,6_9416153,5.16759,2.37127e-07,-0.3799832,cg14735645,0.821443618851862,9416153,9416153,cg14735645,TSI
15,92584964,.,503,0.0632607,15_92584964,-2.75283,0.00590821,-0.3753148,cg04256898,0.816612130304498,92584964,92584964,cg04256898,TSI
14,93872810,.,503,0.060888,14_93872810,-4.2654,1.99544e-05,-0.3746131,cg13048437,0.815852165113266,93872810,93872810,cg13048437,TSI
11,60249545,.,503,0.0682677,11_60249545,-4.58857,4.46297e-06,0.3737487,cg22311510,0.815001634122043,60249545,60249545,cg22311510,TSI
16,85935699,.,503,0.0619375,16_85935699,-4.17968,2.91917e-05,0.3669196,cg03848483,0.807653991392311,85935699,85935699,cg03848483,TSI
16,89689495,.,503,0.0648106,16_89689495,-3.71702,0.000201587,-0.3621599,cg07402062,0.802495678436283,89689495,89689495,cg07402062,TSI
10,119376979,.,503,0.0710981,10_119376979,4.8369,1.3188e-06,0.3618858,cg08408874,0.802160978740663,119376979,119376979,cg08408874,TSI
7,33156120,.,503,0.0731749,7_33156120,-4.3074,1.65184e-05,-0.3586942,cg02271603,0.798676164262735,33156120,33156120,cg02271603,TSI
2,134385716,.,503,0.0929317,2_134385716,5.53892,3.04349e-08,0.3575167,cg19106968,0.797297989045476,134385716,134385716,cg19106968,TSI
14,75658037,.,503,0.0720536,14_75658037,-5.13922,2.75882e-07,0.3557977,cg25116370,0.795218913289153,75658037,75658037,cg25116370,TSI
12,70274777,.,503,0.0863477,12_70274777,5.4766,4.33574e-08,-0.3533477,cg02447287,0.792454687567678,70274777,70274777,cg02447287,TSI
5,9546260,.,503,0.0674624,5_9546260,4.88977,1.00953e-06,-0.3494703,cg02476461,0.787890958776811,9546260,9546260,cg02476461,TSI
2,134861412,.,503,0.22423,2_134861412,-7.87117,3.51342e-15,-0.3440063,cg20242066,0.781291468307876,134861412,134861412,cg20242066,TSI
15,92588870,.,503,0.0619985,15_92588870,-2.73107,0.00631285,0.3387227,cg07564793,0.77505030339543,92588870,92588870,cg07564793,TSI
15,76521579,.,503,0.0676795,15_76521579,-4.67441,2.94796e-06,0.3359957,cg26408565,0.771856874534866,76521579,76521579,cg26408565,TSI
4,99720956,.,503,0.0615256,4_99720956,4.96161,6.99112e-07,0.3257,cg24547910,0.759941565370788,99720956,99720956,cg24547910,TSI
10,49325192,.,503,0.0631391,10_49325192,-4.07552,4.59111e-05,0.3227944,cg06322518,0.756590630771109,49325192,49325192,cg06322518,TSI
2,135274018,.,503,0.0924415,2_135274018,6.06192,1.34506e-09,-0.3216948,cg05194412,0.755393587153832,135274018,135274018,cg05194412,TSI
1,3324690,.,503,0.0699266,1_3324690,-3.74493,0.000180444,0.3194929,cg14712575,0.753133379797526,3324690,3324690,cg14712575,TSI
8,27310425,.,503,0.0925552,8_27310425,5.74478,9.2038e-09,-0.3148239,cg00337440,0.748108946719746,27310425,27310425,cg00337440,TSI
16,86996183,.,503,0.0654622,16_86996183,-4.82778,1.3806e-06,-0.3061479,cg07230690,0.738634976511957,86996183,86996183,cg07230690,TSI
10,3815974,.,503,0.073012,10_3815974,-4.13899,3.48833e-05,-0.3012138,cg14355374,0.732929331112502,3815974,3815974,cg14355374,TSI
2,231439414,.,503,0.0622452,2_231439414,5.27157,1.35262e-07,0.2984216,cg03164561,0.729720151678027,231439414,231439414,cg03164561,TSI
16,89723490,.,503,0.063309,16_89723490,4.2194,2.4495e-05,-0.2942203,cg03991512,0.724920164278486,89723490,89723490,cg03991512,TSI
2,134303777,.,503,0.0854037,2_134303777,-5.44571,5.15986e-08,-0.2884623,cg16702362,0.717363826444426,134303777,134303777,cg16702362,TSI
8,22875870,.,660,0.0526785,8_22875870,4.64841,3.34506e-06,0.9190132,cg17836177,0.987072716462106,22875870,22875870,cg17836177,YRI
6,33120437,.,660,0.0964978,6_33120437,5.93102,3.01053e-09,-0.783859,cg23704085,0.976543457802244,33120437,33120437,cg23704085,YRI
1,12102778,.,660,0.0547093,1_12102778,-3.76635,0.000165654,0.7200979,cg17801840,0.968794175437768,12102778,12102778,cg17801840,YRI
7,80611694,.,660,0.0853406,7_80611694,5.97549,2.29398e-09,0.6994189,cg14479884,0.965675561803283,80611694,80611694,cg14479884,YRI
7,101149529,.,660,0.0513669,7_101149529,-3.60147,0.000316428,0.6103882,cg16914953,0.947286766761564,101149529,101149529,cg16914953,YRI
6,31754963,.,660,0.050432,6_31754963,4.91257,8.98891e-07,-0.6089696,cg11953311,0.946952067065944,31754963,31754963,cg11953311,YRI
8,46507599,.,660,0.0718266,8_46507599,-3.89081,9.99087e-05,0.5983059,cg01049884,0.944246905996637,46507599,46507599,cg01049884,YRI
15,42010322,.,660,0.0509865,15_42010322,4.4613,8.14648e-06,-0.5890135,cg24146288,0.941663811875145,42010322,42010322,cg24146288,YRI
6,31922683,.,660,0.0567983,6_31922683,5.18416,2.16991e-07,0.5562242,cg11809272,0.931536192850027,31922683,31922683,cg11809272,YRI
13,111176665,.,660,0.0519847,13_111176665,-3.43424,0.000594213,0.5466572,cg02959866,0.928271886406861,111176665,111176665,cg02959866,YRI
6,33057397,.,660,0.0716474,6_33057397,4.87235,1.1028e-06,-0.5448436,cg20617328,0.927582798798231,33057397,33057397,cg20617328,YRI
6,32200994,.,660,0.0606415,6_32200994,-3.54996,0.000385292,-0.5357463,cg07010337,0.924180674833339,32200994,32200994,cg07010337,YRI
6,31193452,.,660,0.0595798,6_31193452,-3.13106,0.00174179,-0.516673,cg06194738,0.916297512590615,31193452,31193452,cg06194738,YRI
19,1813208,.,660,0.0763296,19_1813208,5.02804,4.95513e-07,0.5155268,cg02747822,0.915789556581968,1813208,1813208,cg02747822,YRI
6,32475581,.,660,0.0547362,6_32475581,4.56749,4.93607e-06,0.4940839,cg17039645,0.905772191574231,32475581,32475581,cg17039645,YRI
6,33077495,.,660,0.0951796,6_33077495,-5.4203,5.94984e-08,-0.4762071,cg07460294,0.896447851818601,33077495,33077495,cg07460294,YRI
1,59023859,.,660,0.0542613,1_59023859,4.46889,7.8625e-06,-0.4641814,cg18231025,0.889324654767108,59023859,59023859,cg18231025,YRI
16,56951602,.,660,0.062248,16_56951602,-3.21493,0.00130477,0.4590528,cg04784327,0.886300544576093,56951602,56951602,cg04784327,YRI
8,22868092,.,660,0.0510889,8_22868092,4.61726,3.88843e-06,0.4402521,cg14155196,0.874219854385944,22868092,22868092,cg14155196,YRI
16,87762858,.,660,0.0679311,16_87762858,-2.96991,0.00297882,0.4338498,cg10478237,0.869679751455944,87762858,87762858,cg10478237,YRI
1,5886383,.,660,0.0628256,1_5886383,4.99893,5.76505e-07,-0.4330951,cg03895593,0.869069416716872,5886383,5886383,cg03895593,YRI
10,47307413,.,660,0.1095,10_47307413,-5.66338,1.48416e-08,-0.4288771,cg24636477,0.865773609125883,47307413,47307413,cg24636477,YRI
4,41886173,.,660,0.0525814,4_41886173,2.61442,0.00893802,0.4198495,cg25064551,0.858611035639611,41886173,41886173,cg25064551,YRI
6,33107666,.,660,0.0812434,6_33107666,5.56546,2.61456e-08,-0.419415,cg15734436,0.85826058537008,33107666,33107666,cg15734436,YRI
8,46024024,.,660,0.0676,8_46024024,-3.32311,0.000890201,0.4186271,cg09627276,0.85770143999622,46024024,46024024,cg09627276,YRI
6,33063326,.,660,0.0698314,6_33063326,4.78713,1.69187e-06,0.4136414,cg08898074,0.853496036761839,33063326,33063326,cg08898074,YRI
19,1002885,.,660,0.0609671,19_1002885,-3.6726,0.000240091,0.4061034,cg04687439,0.846679975901622,1002885,1002885,cg04687439,YRI
5,172963897,.,660,0.0513024,5_172963897,3.43243,0.000598208,-0.3848559,cg07475151,0.826692497607882,172963897,172963897,cg07475151,YRI
6,31382662,.,660,0.0552026,6_31382662,4.87764,1.07365e-06,0.3805956,cg16513215,0.82211695588658,31382662,31382662,cg16513215,YRI
22,41373800,.,660,0.0552042,22_41373800,-3.60624,0.000310665,-0.3717762,cg01762785,0.812883181930942,41373800,41373800,cg01762785,YRI
3,46888056,.,660,0.0521179,3_46888056,-3.69859,0.000216804,-0.3710842,cg02534363,0.81210352852232,46888056,46888056,cg02534363,YRI
6,33117233,.,660,0.0633188,6_33117233,-4.27296,1.92896e-05,0.3703149,cg03978169,0.811327812757177,33117233,33117233,cg03978169,YRI
22,36498751,.,660,0.0627095,22_36498751,-4.69141,2.71335e-06,0.3682219,cg27575890,0.809047917183482,36498751,36498751,cg27575890,YRI
20,63064383,.,660,0.0756726,20_63064383,-4.77794,1.77104e-06,-0.3671156,cg04845185,0.80784299827925,63064383,63064383,cg04845185,YRI
19,1825663,.,660,0.0542278,19_1825663,4.3821,1.17541e-05,0.3660762,cg03924776,0.806775896896743,1825663,1825663,cg03924776,YRI
6,33193129,.,660,0.0553426,6_33193129,4.79792,1.60321e-06,-0.3625743,cg14095303,0.802905193357983,33193129,33193129,cg14095303,YRI
6,33082446,.,660,0.0517925,6_33082446,4.21993,2.44374e-05,-0.3596879,cg19356389,0.799849582019145,33082446,33082446,cg19356389,YRI
22,37032558,.,660,0.0528713,22_37032558,-3.82342,0.000131611,0.3574294,cg14586373,0.797195610315051,37032558,37032558,cg14586373,YRI
2,127605412,.,660,0.0521952,2_127605412,-4.19796,2.69325e-05,-0.3435716,cg25609517,0.78081895109053,127605412,127605412,cg25609517,YRI
6,27035704,.,660,0.0625858,6_27035704,4.78218,1.734e-06,-0.3370936,cg23532300,0.773168109813001,27035704,27035704,cg23532300,YRI
6,31274414,.,660,0.0520222,6_31274414,-3.69908,0.000216386,0.3359203,cg20802826,0.771766308734875,31274414,31274414,cg20802826,YRI
6,33111435,.,660,0.09759,6_33111435,6.05818,1.37667e-09,0.3350993,cg08405587,0.770805523726271,33111435,33111435,cg08405587,YRI
12,56671399,.,660,0.102387,12_56671399,6.66157,2.70927e-11,0.3304061,cg22870344,0.765363700439835,56671399,56671399,cg22870344,YRI
